Gene_Symbol	entrez_ID
TMED8	283578
C14orf178	283579
FAM181A-AS1	283592
SLC25A47	283600
TSSK4	283629
FAM177A1	283635
CEP170B	283638
TEDC1	283643
HMGN2P46	283651
SLC24A5	283652
PRTG	283659
LINC00926	283663
EWSAT1	283673
REC114	283677
ST20-AS1	283687
OR4N4	283694
LOC283710	283710
SAXO2	283726
LOC283731	283731
NTRK3-AS1	283738
FAM98B	283742
PLA2G4D	283748
FAM169B	283777
FBXL22	283807
TERB1	283847
CES4A	283848
EXOC3L1	283849
CASC22	283854
LINC00922	283867
NPW	283869
BRICD5	283870
PGP	283871
LINC00921	283876
C16orf54	283897
INO80E	283899
NUDT7	283927
FBXL19-AS1	283932
ZNF843	283933
NHLRC4	283948
C16orf91	283951
PDXDC2P-NPIPB14P	283970
CLEC18C	283971
FADS6	283985
HID1	283987
TSEN54	283989
UBALD2	283991
TMEM235	283999
CCDC57	284001
HEXDC	284004
VMO1	284013
C17orf58	284018
LINC02581	284023
LINC00324	284029
LINC00670	284034
CDRT4	284040
CCDC144B	284047
KANSL1	284058
C17orf105	284067
FAM171A2	284069
MEIOC	284071
TTLL6	284076
PICART1	284080
C17orf47	284083
KRT18P55	284085
NEK8	284086
PIGW	284098
C17orf78	284099
CISD3	284106
GSDMA	284110
SLC13A5	284111
TMEM102	284114
CAVIN1	284119
SLC26A11	284129
ENDOV	284131
GDPD1	284161
NDUFAF8	284184
LINC00482	284185
TMEM105	284186
METRNL	284207
DLGAP1-AS5	284215
LAMA1	284217
KCTD1	284252
DYNAP	284254
BOD1L2	284257
SIGLEC15	284266
ZADH2	284273
LINC00908	284276
HMSD	284293
SSC5D	284297
ZNF547	284306
ZIK1	284307
ZNF776	284309
ZSCAN1	284312
ZNF780A	284323
C19orf54	284325
PRR19	284338
TMEM145	284339
CXCL17	284340
ZNF575	284346
LYPD5	284348
ZNF283	284349
PPP1R37	284352
MAMSTR	284358
EMC10	284361
KLK9	284366
SIGLEC17P	284367
SIGLECL1	284369
ZNF615	284370
ZNF841	284371
ACTL9	284382
ZNF561-AS1	284385
ZNF763	284390
ZNF844	284391
LOC284395	284395
WDR62	284403
ZFP82	284406
VSTM1	284415
TMEM150B	284417
FAM71E2	284418
SMIM24	284422
SLC25A41	284427
NWD1	284434
SLC25A42	284439
LINC00663	284440
ZNF493	284443
LOC284454	284454
HKR1	284459
RIIAD1	284485
THEM5	284486
OR2L13	284521
SLC9C2	284525
CYP4A22	284541
C1orf185	284546
NBPF15	284565
LEMD1-AS1	284576
FAM102B	284611
SYPL2	284612
CYB561D1	284613
ANKRD34A	284615
RUSC1-AS1	284618
LINC01686	284648
RSPO1	284654
EPHA10	284656
SNHG28	284677
SPATA46	284680
LINC01142	284688
ZNF326	284695
BTBD8	284697
RIMKLA	284716
SLC25A34	284723
C20orf204	284739
LINC00494	284749
LINC01270	284751
C20orf197	284756
SIRPB2	284759
MIR663AHG	284801
FRG1BP	284802
LINC00323	284835
AATBC	284837
SEC14L4	284904
RPL23AP82	284942
SH2D6	284948
NT5DC4	284958
CCDC150	284992
RNF149	284996
LOC285000	285000
ALKAL2	285016
CCDC141	285025
STARD7-AS1	285033
STPG4	285051
LOC285074	285074
RTP5	285093
LOC285095	285095
DNAJC5G	285126
ERICH2	285141
IAH1	285148
CYP1B1-AS1	285154
FAM126B	285172
UNC80	285175
RUFY4	285180
DUSP28	285193
SLC9A9	285195
EOGT	285203
LINC00636	285205
EPHA6	285220
DNAJB8-AS1	285224
C3orf38	285237
HTR3E	285242
ENTPD3-AS1	285266
ZNF619	285267
ZNF621	285268
RABL3	285282
IGSF10	285313
C3orf33	285315
CCDC66	285331
SLC9C1	285335
TCAIM	285343
ZNF852	285346
ZNF660	285349
KIF9-AS1	285352
SUMF1	285362
RPUSD3	285367
PRRT3	285368
DPH3	285381
C3orf70	285382
TPRG1	285386
LINC01091	285419
DCAF4L1	285429
CYP4V2	285440
F11-AS1	285441
RPL34-AS1	285456
LINC02495	285484
DOK7	285489
LINC00955	285492
RNF212	285498
GPRIN3	285513
COX18	285521
YIPF7	285525
FRYL	285527
RNF175	285533
SEPSECS-AS1	285540
LINC01097	285547
LINC01096	285548
FAM200B	285550
STPG2	285555
SH3PXD2B	285590
ARL10	285598
KIAA0825	285600
GPR150	285601
DTWD2	285605
RELL2	285613
LINC02159	285629
C5orf51	285636
SLC36A3	285641
C5orf64	285668
RNF180	285671
SREK1IP1	285672
ZNF454	285676
RGMB	285704
PHACTR2-AS1	285740
CEP57L1	285753
PPIL6	285755
LINC01268	285758
DCBLD1	285761
LINC01622	285768
CAGE1	285782
PACRG-AS1	285796
PRR18	285800
LOC285819	285819
HLA-F-AS1	285830
HCG22	285834
PNPLA1	285848
TREML4	285852
RPL7L1	285855
POM121L12	285877
CNPY1	285888
C7orf71	285941
INHBA-AS1	285954
SNHG15	285958
SEPT7P9	285961
EPHA1-AS1	285965
TCAF2	285966
ZNF775	285971
LINC00996	285972
ATG9B	285973
DLX6-AS1	285987
ZNF789	285989
SLC26A4-AS1	286002
LSMEM1	286006
XKR6	286046
NSMCE2	286053
ZNF707	286075
FAM83H	286077
MICU3	286097
ZNF252P	286101
TMED10P1	286102
LINC02153	286114
C8orf31	286122
ZFP41	286128
SCARA5	286133
TRIQK	286144
DPY19L4	286148
FBXO43	286151
NKAIN3	286183
LINC01299	286186
PPP1R42	286187
C8orf34-AS1	286189
CRB2	286204
SCAI	286205
CFAP157	286207
SPATA31E1	286234
LCN12	286256
PAXX	286257
TPRN	286262
TUSC1	286319
FAM78A	286336
LURAP1L	286343
ATP11C	286410
LINC00632	286411
H2BFM	286436
LINC01281	286442
YIPF6	286451
FIRRE	286467
FAM133A	286499
TMSB15B	286527
P2RY8	286530
BCORP1	286554
ILDR1	286676
STON1-GTF2A1L	286749
TUSC5	286753
LIN9	286826
TRIM59	286827
KRT6C	286887
TRIM42	287015
NOP14-AS1	317648
EIF4E3	317649
FAM149B1	317662
RFESD	317671
BPIFA4P	317716
KLHL10	317719
DHRS4L2	317749
C14orf39	317761
CCDC85C	317762
HIST2H2AB	317772
DDX51	317781
SNORD8	319103
MT1DP	326343
RAB37	326624
MMAB	326625
SERPINA9	327657
PPM1J	333926
SNAI3	333929
HIST2H3A	333932
UBAC2	337867
HIST2H2BC	337873
CHSY3	337876
KRTAP8-1	337879
KRTAP11-1	337880
KRTAP19-1	337882
KRTAP13-2	337959
KRTAP6-1	337966
KRTAP19-3	337970
KRTAP19-4	337971
KRTAP19-5	337972
KRTAP20-2	337976
KRTAP21-2	337978
LINC00226	338004
LINC00221	338005
FAM151A	338094
NLRP10	338322
S100A7A	338324
GPIHBP1	338328
CLEC4D	338339
IFNE	338376
SNORD108	338427
ANO9	338440
HCAR2	338442
FFAR4	338557
ANKRD30BP3	338579
ST8SIA6	338596
LUZP2	338645
KRTAP5-AS1	338651
CCDC84	338657
TMEM225	338661
ANKRD13D	338692
ANKRD42	338699
B4GALNT4	338707
CSTF3-AS1	338739
ATP2B1-AS1	338758
C1QL4	338761
TMEM119	338773
KRT79	338785
LINC01089	338799
C12orf74	338809
FAM19A2	338811
LINC00347	338864
C1QTNF9	338872
VSX2	338917
TMEM202	338949
PRSS53	339105
RAB43	339122
JMJD8	339123
FAM92B	339145
LOC339166	339166
TMEM95	339168
CCDC144NL	339184
ASB16-AS1	339201
C17orf67	339210
ENPP7	339221
OXLD1	339229
CCDC137	339230
ARL16	339231
C17orf51	339263
MSL1	339287
LINC00667	339290
CPLX4	339302
ZNF181	339318
ZNF260	339324
ZNF546	339327
MYPOP	339344
NANOS2	339345
ADAMTSL5	339366
CLEC4G	339390
ANKRD45	339416
C1orf174	339448
KLHL17	339451
TMEM240	339453
TMEM52	339456
BRINP3	339479
MTMR9LP	339483
ZBTB8OS	339487
ZNF678	339500
LINC01141	339505
CCDC190	339512
LINC01140	339524
LINC01139	339535
C1orf228	339541
ZFP69	339559
SLC35E4	339665
TEX33	339669
LINC00634	339674
SPOPL	339745
MAP3K20-AS1	339751
CYP27C1	339761
MROH2A	339766
ESPNL	339768
C2orf70	339778
PRR30	339779
LOC339803	339803
C2orf74	339804
CCDC39	339829
CCDC36	339834
KY	339855
LOC339874	339874
LINC00880	339894
GADL1	339896
LPP-AS2	339929
TMPRSS11A	339967
TRIML1	339976
LRRC66	339977
NAT8L	339983
SLC6A19	340024
PRR7-AS1	340037
TMEM173	340061
FAM170A	340069
ARSI	340075
ANKRD34B	340120
SLC35D3	340146
ZC3H12D	340152
MYLK4	340156
DPPA5	340168
CLPSL1	340204
TREML1	340205
TREML3P	340206
ZNF680	340252
UNCX	340260
COL28A1	340267
ABCB5	340273
FAM221A	340277
AGBL3	340351
NRBP2	340371
ZNF517	340385
WDR97	340390
TMEM249	340393
RSPO2	340419
POTEA	340441
ZDHHC21	340481
ACER2	340485
RTL5	340526
NHSL2	340527
NEXMIF	340533
BEX5	340542
TCEAL5	340543
MORF4L2-AS1	340544
VSIG1	340547
DCAF12L2	340578
LHFPL1	340596
CXorf67	340602
CYP26C1	340665
VWA2	340706
NANOS1	340719
LRIT2	340745
HMX3	340784
MALRD1	340895
DCDC1	341019
C11orf53	341032
MS4A10	341116
HEPHL1	341208
OVCH2	341277
SYT10	341359
ANKRD33	341405
H1FNT	341567
FREM2	341640
NEK5	341676
SLC35F4	341880
COX8C	341947
GLDN	342035
TMC3	342125
ZNF774	342132
FMN1	342184
C16orf96	342346
ZKSCAN2	342357
ATXN1L	342371
CD300E	342510
SMTNL2	342527
NACA2	342538
KRT27	342574
STAC2	342667
VSTM2B	342865
ZNF850	342892
NCCRP1	342897
SYCN	342898
ZNF284	342909
C19orf81	342918
ZNF677	342926
ZSCAN22	342945
NANOS3	342977
RD3	343035
CCDC18	343099
MYBPHL	343263
FCRL6	343413
KCNT2	343450
BARHL2	343472
TCTEX1D4	343521
ARHGAP40	343578
RSPO4	343637
TGM6	343641
XKR7	343702
MSGN1	343930
KIAA1211L	343990
NOTO	344022
NCKAP5	344148
FOXI3	344167
SH3RF3	344558
DUBR	344595
SAMD7	344658
AADACL2	344752
GPR149	344758
ZNF860	344787
PAQR9	344838
NMRAL2P	344887
OSTN	344901
ATP13A5	344905
LOC344967	344967
SOWAHB	345079
MSANTD1	345222
SLC10A6	345274
HSD17B13	345275
PFN3	345456
ZNF879	345462
PLCXD3	345557
ACTBL2	345651
FAM174A	345757
MTX3	345778
RSPH4A	345895
ECT2L	345930
EYS	346007
ZNF391	346157
ZFP57	346171
SEPT14	346288
MACC1	346389
GNAT3	346562
MOGAT3	346606
FAM71F2	346653
KLRG2	346689
SLC10A5	347051
SPATA31D5P	347127
KIF24	347240
IGFBPL1	347252
CAVIN4	347273
ZNF81	347344
ITIH6	347365
LANCL3	347404
MPC1L	347411
SOWAHD	347454
CCDC160	347475
CXorf66	347487
SNORD64	347686
SOX2-OT	347689
ECEL1P2	347694
LRRTM1	347730
LRRTM3	347731
CATSPER3	347732
TUBB2B	347733
SLC35B2	347734
SERINC2	347735
NME9	347736
OTOP3	347741
C6orf52	347744
PWARSN	347746
TBX10	347853
GATD1	347862
AMIGO2	347902
EP400NL	347918
TMEM255B	348013
LINC00442	348021
RBPMS2	348093
ANKDD1A	348094
ARPIN	348110
LINC01193	348120
ACSM2B	348158
CTU2	348180
SKA2	348235
CCL15-CCL14	348249
MCRIP1	348262
SELENOV	348303
ZNF530	348327
SHISAL2A	348378
FAM131C	348487
GEN1	348654
FTCDNL1	348751
SPATA3-AS1	348761
WDR53	348793
LNP1	348801
CFAP100	348807
TPRXL	348825
FAM86EP	348926
SLC6A18	348932
NIPAL4	348938
HCN1	348980
NUP43	348995
ZNF713	349075
LINC00265	349114
WDR86	349136
DPY19L2P2	349152
NMNAT3	349565
RTN4RL2	349667
GYG2P1	352887
DNAAF3	352909
C6orf58	352999
ZNF429	353088
RAET1G	353091
RILPL1	353116
LCE1A	353131
LCE1C	353133
LCE1D	353134
LCE1E	353135
LCE1F	353137
LCE2A	353139
LCE2D	353141
LCE3C	353144
LCE3E	353145
SLCO4C1	353189
ZNF445	353274
ANKRD37	353322
SPATA12	353324
GPR141	353345
ZNF233	353355
TICAM2	353376
POLN	353497
BMP8A	353500
LILRA5	353514
DPPA3	359787
IRF2BP2	359948
ZBTB41	360023
FKBP9P1	360132
PRAC2	360205
GSTK1	373156
USP50	373509
USP41	373856
HILS1	373861
DND1	373863
CDRT1	374286
NDUFS7	374291
PTCHD3	374308
NHLRC2	374354
CCDC172	374355
GALNT18	374378
NCR3LG1	374383
DKFZp779M0652	374387
FAM111B	374393
TMEM179B	374395
TBC1D10C	374403
DNAJB13	374407
LOC374443	374443
KRT77	374454
PTPRQ	374462
C12orf42	374470
THSD1P1	374500
ASPG	374569
TEX9	374618
KIF7	374654
ZNF710	374655
HDDC3	374659
TEPP	374739
SPEM1	374768
EFCAB5	374786
LRRC37A3	374819
ANKRD30B	374860
CCDC178	374864
ATP9B	374868
PEAK3	374872
HSD11B1L	374875
TEX45	374877
ZNF699	374879
TMEM205	374882
YJEFN3	374887
SBSN	374897
ZNF829	374899
ZNF568	374900
B3GNT8	374907
IGFL1	374918
ZNF773	374928
DRAXIN	374946
SVBP	374969
TEX38	374973
MROH7	374977
MIGA1	374986
PEAR1	375033
SFT2D2	375035
MIA3	375056
STUM	375057
FAM89A	375061
PFN4	375189
FAM228B	375190
LOC375196	375196
ANKRD36	375248
WASH2P	375260
RBM43	375287
LINC01116	375295
CERKL	375298
CATIP	375307
RBM44	375316
AQP12A	375318
LHFPL4	375323
C3orf62	375341
STIMATE	375346
NRROS	375387
C5orf34	375444
MAST4	375449
SIMC1	375484
VWC2	375567
NAT16	375607
SLC26A5	375611
LHFPL3	375612
KCP	375616
SPATC1	375686
ENHO	375704
PTAR1	375743
ERCC6L2	375748
SWI5	375757
PNPLA7	375775
AGRN	375790
CYSRT1	375791
LRRC10	376132
RAB15	376267
RNF126P1	376412
SLC27A1	376497
ZC3H6	376940
KLHL30	377007
USP17L2	377630
CA13	377677
ENTPD8	377841
CENPS	378708
LINC-PINT	378805
PICSAR	378825
NHLRC1	378884
RNF148	378925
MALAT1	378938
RNF138P1	379013
PSMA3-AS1	379025
CHKB-CPT1B	386593
ZFP91-CNTF	386607
KCTD8	386617
KCTD4	386618
SAP30L-AS1	386627
IL31	386653
KRTAP10-9	386676
KRTAP10-3	386682
AMIGO3	386724
ZNF582-AS1	386758
ZKSCAN4	387032
HMGA1P7	387065
SNHG5	387066
CENPW	387103
SOGA3	387104
CEP85L	387119
NPSR1	387129
SLC7A5P2	387254
C6orf120	387263
HIST1H2APS1	387319
ZNF322P1	387328
NSUN4	387338
THEMIS	387357
LINC00320	387486
RASL11A	387496
GPR153	387509
TMEM189	387521
TMEM189-UBE2V1	387522
TPTEP1	387590
ILDR2	387597
SKIDA1	387640
PTCHD3P1	387647
WASHC2A	387680
C10orf99	387695
SLC16A12	387700
ENO4	387712
ARMS2	387715
TEX36	387718
C10orf143	387723
IFITM5	387733
GVINP1	387751
INSC	387755
FIBIN	387758
C11orf96	387763
SLC22A10	387775
SPDYC	387778
LIPT2	387787
VSTM5	387804
CLEC2A	387836
CLEC12B	387837
RPL13AP20	387841
REP15	387849
CCDC184	387856
C12orf75	387882
CFAP73	387885
TMEM233	387890
KMT5A	387893
LINC00944	387895
NHLRC3	387921
SERP2	387923
TOMM20L	387990
LINC01550	388011
TMEM179	388021
CCDC9B	388115
TNFAIP8L3	388121
C2CD4B	388125
SPATA41	388182
SBK1	388228
C16orf87	388272
C16orf86	388284
GLTPD2	388323
INCA1	388324
SCIMP	388325
C17orf100	388327
SPDYE4	388333
TMEM220	388335
SHISA6	388336
LRRC75A	388341
TMIGD1	388364
CCDC103	388389
RPRML	388394
YPEL2	388403
C17orf82	388407
BTBD17	388419
ZNF788	388507
CLEC17A	388512
CYP4F24P	388514
RPSAP58	388524
RGS9BP	388531
KRTDAP	388533
ZNF790	388536
BLOC1S3	388552
BHMG1	388553
IGFL3	388555
ZNF808	388558
ZNF761	388561
TMEM238	388564
ZNF470	388566
ZNF749	388567
ZNF324B	388569
C1QTNF12	388581
HES5	388585
SMIM1	388588
RNF207	388591
TMEM82	388595
TRNP1	388610
CD164L2	388611
TRABD2B	388630
LDLRAD1	388633
GBP7	388646
C1orf146	388649
FAM69A	388650
SLC6A17	388662
NOTCH2NL	388677
LYSMD1	388695
FLG2	388698
C1orf189	388701
FMO6P	388714
C1orf53	388722
CAPN8	388743
COA6	388753
SMIM26	388789
SNHG17	388796
LOC388813	388813
MIR99AHG	388815
KRTAP26-1	388818
CCDC188	388849
LRRC75B	388886
OGFRP1	388906
MFSD2B	388931
C2orf71	388939
LINC01913	388942
TMEM247	388946
TSPYL6	388951
BOLA3	388962
C2orf81	388963
FUNDC2P2	388965
C2orf68	388969
SLC9A4	389015
DPP10-AS1	389023
PLAC9P1	389033
LINC01120	389043
SP5	389058
PLEKHM3	389072
C2orf80	389073
RESP18	389075
SNORC	389084
ZNF662	389114
CDHR4	389118
FAM212A	389119
IQCF2	389123
IQCF5	389124
MUSTN1	389125
VGLL3	389136
PLSCR5	389158
ANKUB1	389161
LEKR1	389170
TMEM212	389177
SMIM20	389203
BEND4	389206
TMPRSS11F	389208
LOC389247	389247
LRRC14B	389257
ANXA2R	389289
TEX43	389320
SMIM32	389332
PROB1	389333
C5orf46	389336
ARHGEF37	389337
PSMG4	389362
SFTA2	389376
CLPSL2	389383
C6orf222	389384
GLYATL3	389396
LIN28B	389421
SAMD5	389432
IYD	389434
RBAKDN	389458
NUPR2	389493
GTF2IRD2B	389524
CCZ1P-OR7E38P	389538
LAMTOR4	389541
FEZF1	389549
FAM180A	389558
XKR5	389610
LINC00937	389634
LOC389641	389641
NUGGC	389643
ALKAL1	389658
XKR9	389668
RBM12B	389677
MROH5	389690
MAFA	389692
LOC389705	389705
FAM205BP	389715
GLIDR	389741
C9orf153	389766
IER5L	389792
CFAP77	389799
LCN15	389812
LRRC26	389816
MYMK	389827
MAP3K15	389840
USP27X	389856
PAGE2B	389860
ZCCHC13	389874
AKR1C6P	389932
C1QL3	389941
NKX1-2	390010
LRRC10B	390205
DOC2GP	390213
BSX	390259
SRP14P1	390284
RNASE9	390443
KBTBD13	390594
UBAP1L	390595
SKOR1	390598
ANKRD34C	390616
GDPGP1	390637
PTX4	390667
ARL5C	390790
KRT39	390792
ONECUT3	390874
NUDT19	390916
ZNF793	390927
ACP7	390928
ZNF805	390980
HES3	390992
FRRS1	391059
VSIG8	391123
SPINT4	391253
SUMO1P1	391257
LOC391322	391322
PTRHD1	391356
SULT6B1	391365
TRIM61	391712
LOC392232	392232
GDF6	392255
FAM221B	392307
LCN9	392399
GLOD5	392465
ARL13A	392509
AGMO	392636
GRID2IP	392862
MUC21	394263
TMEM200B	399474
SLC25A35	399512
MEX3D	399664
FAM102A	399665
SMIM10L2A	399668
ZNF321P	399669
MYO18A	399687
SHC4	399694
CTXN2	399697
LINC00200	399706
GATA3-AS1	399717
CASC10	399726
C10orf120	399814
EEF1AKMT2	399818
FLJ37035	399821
FOXI2	399823
NAV2-AS4	399876
HNRNPKP3	399881
LOC399900	399900
PCNX3	399909
C11orf87	399947
COLCA1	399948
C11orf88	399949
MIR100HG	399959
PATE2	399967
PATE4	399968
SNX19	399979
LINC00938	400027
LINC02381	400043
LINC02389	400046
C12orf76	400073
LINC00939	400084
SERTM1	400120
LINC00547	400121
FLJ22447	400221
PLEKHD1	400224
DICER1-AS1	400242
C14orf180	400258
C15orf53	400359
C15orf54	400360
ST20	400410
FAM174B	400451
LINC01197	400456
BCAR4	400500
KNOP1	400506
CRYM-AS1	400508
LINC02167	400533
FENDRR	400550
C17orf97	400566
MED11	400569
KCNJ2-AS1	400617
TEX19	400629
LINC00668	400643
LINC01443	400644
LINC00909	400657
PRSS57	400668
VMAC	400673
LINC01801	400685
LGALS17A	400696
ZNF880	400713
ZNF772	400720
SH2D5	400745
NCMAP	400746
C1orf141	400757
GBP1P1	400759
LRRC8C-DT	400761
C1orf226	400793
C1orf220	400798
C1orf140	400804
NBPF9	400818
FAM177B	400823
DEFB132	400830
LRRC74B	400891
BCRP2	400892
CHCHD10	400916
LOC400927	400927
MIRLET7BHG	400931
LINC00898	400932
IL17REL	400935
LINC00954	400946
C2orf91	400950
EML6	400954
LINC01185	400957
LINC02245	400958
PCBP1-AS1	400960
PAIP2B	400961
ANKRD36C	400986
HAGLR	401022
FSIP2	401024
IQCF3	401067
LINC00960	401074
C3orf85	401081
LINC01205	401082
FOXL2NB	401089
MBNL1-AS1	401093
C3orf80	401097
LINC00884	401106
LINC00885	401109
C4orf48	401115
DTHD1	401124
PRR27	401137
AMTN	401138
CCSER1	401145
C4orf3	401152
LINC01060	401164
RGS7BP	401190
C5orf63	401207
LINC01011	401232
HTATSF1P2	401233
STMND1	401236
CASC15	401237
MCCD1	401250
SAPCD1	401251
LINC00336	401253
LOC401261	401261
CRIP3	401262
KLHL31	401265
ZNF815P	401303
LOC401320	401320
LINC01446	401337
LRRD1	401387
SMIM30	401397
PRRT4	401399
RAB19	401409
ATP6V0E2-AS1	401431
LOC401463	401463
C8orf59	401466
SAMD12	401474
VLDLR-AS1	401491
HACD4	401494
LINC01242	401497
TMEM215	401498
TOMM5	401505
CENPP	401541
C9orf152	401546
SNX30	401548
WDR38	401551
LCNL1	401562
C9orf139	401563
FAM166A	401565
CD99P1	401577
ZNF674-AS1	401588
SLC25A53	401612
SERTM2	401613
GOLGA7B	401647
ZNF833P	401898
RNF223	401934
SRRD	402055
VWC2L	402117
CFAP99	402160
SOHLH1	402381
XKRX	402415
C7orf61	402573
IGLON5	402665
UFSP1	402682
IFITM10	402778
PLPP6	403313
APOBEC4	403314
ZBTB34	403341
HAPLN4	404037
CUEDC1	404093
WDFY3-AS2	404201
SPINK6	404203
CTXN1	404217
C6orf201	404220
HOXB-AS3	404266
C16orf74	404550
SCGB1D4	404552
NANOGP1	404635
FAM45A	404636
LINC01194	404663
GTF2H5	404672
ANKHD1-EIF4EBP3	404734
NPSR1-AS1	404744
DUOXA2	405753
ERVFRD-1	405754
MIRLET7A2	406882
MIRLET7B	406884
MIRLET7C	406885
MIRLET7D	406886
MIRLET7E	406887
MIRLET7I	406891
MIR100	406892
MIR101-2	406894
MIR103A1	406895
MIR122	406906
MIR124-1	406907
MIR124-2	406908
MIR125B1	406911
MIR126	406913
MIR128-2	406916
MIR129-2	406918
MIR132	406921
MIR135A2	406926
MIR137	406928
MIR138-1	406929
MIR142	406934
MIR143	406935
MIR145	406937
MIR146A	406938
MIR150	406942
MIR155	406947
MIR16-1	406950
MIR184	406960
MIR198	406975
MIR199A1	406976
MIR199A2	406977
MIR203A	406986
MIR204	406987
MIR205	406988
MIR21	406991
MIR214	406996
MIR216A	406998
MIR219A1	407002
MIR219A2	407003
MIR22	407004
MIR221	407006
MIR222	407007
MIR223	407008
MIR24-1	407012
MIR29B1	407024
MIR302A	407028
MIR30A	407029
MIR30D	407033
MIR31	407035
MIR320A	407037
MIR34B	407041
MIR7-3	407045
MIR9-2	407047
MIR92A1	407048
MIR9-3	407051
FAM19A1	407738
MIR17HG	407975
TNFSF12-TNFSF13	407977
NOMO3	408050
FNDC9	408263
DNAJB3	414061
CCL3L3	414062
ACBD7	414149
C10orf105	414152
C10orf62	414157
ZNF32-AS3	414201
PRR26	414235
LINC00619	414260
DDI1	414301
C9orf106	414318
IDNK	414328
LCN10	414332
LINC00229	414351
HCG18	414777
DENND6B	414918
C8orf82	414919
CNTFR-AS1	415056
PIM3	415116
STX19	415117
LHX8	431707
MXRA7	439921
PRKCQ-AS1	439949
LINC00857	439990
IFIT1B	439996
TMEM41B	440026
LOC440028	440028
PAX6-AS1	440034
CARD17	440068
IQSEC3	440073
ZNF705A	440077
SMCO3	440087
H3F3C	440093
DBX2	440097
ALG11	440138
MZT1	440145
RNASE13	440163
CCDC196	440184
CCDC88C	440193
GOLGA8B	440270
EIF2AK4	440275
CATSPER2P1	440278
UNC13C	440279
UBL7-AS1	440288
TTLL13P	440307
SMIM22	440335
SMG1P2	440354
CDIPT-AS1	440356
YBX3P1	440359
CTRB2	440387
RNASEK	440400
SUZ12P1	440423
LOC440434	440434
GPR179	440435
PLEKHM1P1	440456
BAIAP2-AS1	440465
HSBP1L1	440498
PLIN5	440503
CLEC4GP1	440508
ZNF506	440515
GOLGA2P9	440518
ZNF724	440519
PSG8	440533
UQCRHL	440567
MINOS1	440574
SLC2A1-AS1	440584
FAM183A	440585
ZYG11A	440590
RBM15-AS1	440600
BCL2L15	440603
HIST2H2BF	440689
ETV3L	440695
LRRC52	440699
RHEX	440712
TRIM67	440730
MAP1LC3C	440738
MIAT	440823
SHISA8	440829
ODF3B	440836
CAPN14	440854
LINC01191	440900
H3F3AP4	440926
THUMPD3-AS1	440944
TMEM89	440955
IQCF6	440956
SMIM4	440957
LOC440982	440982
MTHFD2L	441024
TMEM150C	441027
GUSBP5	441046
C4orf47	441054
MARCH11	441061
LOC441086	441086
LOC441087	441087
NR2F1-AS1	441094
C5orf56	441108
C6orf226	441150
TMEM151B	441151
OOEP	441161
CALHM6	441168
FLJ46906	441172
LOC441179	441179
ZNRF2P1	441208
RP9P	441212
ZNF716	441234
LOC441242	441242
TYW1B	441250
AKR1B15	441282
FLJ42969	441374
AARD	441376
LRRC24	441381
LINC01239	441389
SUGT1P1	441394
ANKRD18B	441459
STX17-AS1	441461
STPG3	441476
NRARP	441478
GLRA4	441509
RTL8B	441518
CT45A5	441521
SPANXN4	441525
CDNF	441549
LOC441601	441601
TSPAN11	441631
LOC441666	441666
ANKRD65	441869
ZFAS1	441951
LOC442028	442028
GALNTL6	442117
PTCHD4	442213
SLC25A51P1	442229
RFPL4B	442247
ZNF727	442319
FOXB2	442425
UQCRBP1	442454
LMOD2	442721
MIR302C	442895
MIR330	442902
MIR335	442904
MIR371A	442916
TARP	445347
TRIM6-TRIM34	445372
C9orf129	445577
PALM2-AKAP2	445815
KPRP	448834
LCE6A	448835
SUMO1P3	474338
SPIN2B	474343
GIMAP6	474344
F8A2	474383
F8A3	474384
GEMIN8P4	492303
PPDPFL	492307
IGIP	492311
COA5	493753
GS1-124K5.11	493754
HCG11	493812
TRIM72	493829
CISD2	493856
CCDC73	493860
EID3	493861
GPX8	493869
PHOSPHO2	493911
RBMXL1	494115
SPANXN1	494118
CHAC2	494143
FBXO47	494188
SPANXN5	494197
RNF165	494470
PJVK	494513
TYMSOS	494514
FLJ25758	497049
TIFAB	497189
BDNF-AS	497258
LINC00293	497634
C18orf32	497661
MS4A13	503497
LINC00929	503519
A1BG-AS1	503538
RGMB-AS1	503569
ARGFX	503582
LOH12CR2	503693
LURAP1	541468
C8orf58	541565
CXorf40B	541578
PCOTH	542767
DNAJC25	548645
UBA6-AS1	550112
CCDC157	550631
NBDY	550643
SAMD12-AS1	552860
ATXN7L3B	552889
DNAJC25-GNG10	552891
BOLA2	552900
MIR3936HG	553103
PEF1	553115
PRR5-ARHGAP8	553158
MIR31HG	554202
JPX	554203
LOC554206	554206
ANKRD30BL	554226
ASPDH	554235
DPY19L2P1	554236
FBXO48	554251
HIST2H4B	554313
MIR363	574031
SERTAD4-AS1	574036
ADAMTSL4-AS1	574406
MIR451A	574411
PRR9	574414
MIR526B	574468
MIR519B	574469
UGT2A2	574537
SNORD101	594837
CPLX3	594855
SNORD16	595097
SNORD18A	595098
SMG1P5	595101
PGM5P2	595135
KLKP1	606293
CYB5RL	606495
SNORD68	606500
LOC606724	606724
DEFB135	613209
DEFB134	613211
CTXN3	613212
SERINC4	619189
SCART1	619207
FAM229B	619208
ZNF704	619279
LINC00589	619351
MBOAT4	619373
SCARNA9	619383
LINC00051	619434
SNORD74	619498
SNORA21	619505
